direction_name,block_id,route_id,service_id,direction_id,trip_headsign,wheelchair_accessible,shape_id,trip_id,start_time,end_time
Southbound,a_3110_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,2836__3110_Timetable_-_2023-10,0 days 14:11:00,0 days 14:18:00
Southbound,a_3120_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,2837__3120_Timetable_-_2023-10,0 days 15:11:00,0 days 15:18:00
Northbound,a_3101_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2838__3101_Timetable_-_2023-10,0 days 09:05:00,0 days 09:51:00
Northbound,a_3104_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2839__3104_Timetable_-_2023-10,0 days 09:35:00,0 days 10:21:00
Eastbound,a_2070_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,283__2070_Timetable_-_2023-10,0 days 14:00:00,0 days 14:58:00
Northbound,a_3112_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2840__3112_Timetable_-_2023-10,0 days 10:05:00,0 days 10:51:00
Northbound,a_3108_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2841__3108_Timetable_-_2023-10,0 days 10:35:00,0 days 11:21:00
Northbound,a_3123_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2842__3123_Timetable_-_2023-10,0 days 11:05:00,0 days 11:51:00
Northbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2843__3120_Timetable_-_2023-10,0 days 11:35:00,0 days 12:21:00
Northbound,a_3111_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2844__3111_Timetable_-_2023-10,0 days 12:05:00,0 days 12:51:00
Northbound,a_3108_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2845__3108_Timetable_-_2023-10,0 days 12:35:00,0 days 13:21:00
Eastbound,a_4046_Timetable_-_2023-10,421,Weekday_merged_999971,0,Courtice,1,100.0.1989076762_Timetable_-_2023-10,2846__4046_Timetable_-_2023-10,0 days 18:35:00,0 days 19:10:00
Eastbound,a_4069_Timetable_-_2023-10,421,Weekday_merged_999971,0,Courtice,1,100.0.1989076762_Timetable_-_2023-10,2847__4069_Timetable_-_2023-10,0 days 19:05:00,0 days 19:40:00
Westbound,a_4046_Timetable_-_2023-10,421,Weekday_merged_999971,1,Oshawa Station,1,100.0.1989076761_Timetable_-_2023-10,2856__4046_Timetable_-_2023-10,0 days 07:32:00,0 days 08:00:00
Eastbound,a_4046_Timetable_-_2023-10,421,Weekday_merged_999971,0,Courtice,1,100.0.1989076762_Timetable_-_2023-10,2857__4046_Timetable_-_2023-10,0 days 08:10:00,0 days 08:41:00
Eastbound,a_4013_Timetable_-_2023-10,421,Weekday_merged_999971,0,Courtice,1,100.0.1989076762_Timetable_-_2023-10,2858__4013_Timetable_-_2023-10,0 days 08:40:00,0 days 09:11:00
Westbound,a_4013_Timetable_-_2023-10,421,Weekday_merged_999971,1,Oshawa Station,1,100.0.1989076761_Timetable_-_2023-10,2859__4013_Timetable_-_2023-10,0 days 08:02:00,0 days 08:30:00
Westbound,a_2074_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,285__2074_Timetable_-_2023-10,0 days 18:10:00,0 days 19:03:00
Eastbound,a_4002_Timetable_-_2023-10,507,Weekday_merged_999971,0,Orono,1,100.0.1989073611_Timetable_-_2023-10,2866__4002_Timetable_-_2023-10,0 days 15:45:00,0 days 16:10:00
Westbound,a_4002_Timetable_-_2023-10,507,Weekday_merged_999971,1,Simpson,1,100.0.1989073612_Timetable_-_2023-10,2867__4002_Timetable_-_2023-10,0 days 16:12:00,0 days 16:38:00
Eastbound,a_2067_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,287__2067_Timetable_-_2023-10,0 days 14:50:00,0 days 15:54:00
Eastbound,a_2073_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,288__2073_Timetable_-_2023-10,0 days 05:20:00,0 days 06:11:00
Eastbound,a_2050_Timetable_-_2023-10,103,Weekday_merged_999971,0,Pickering Parkway Terminal via Kingston Road,1,100.0.18012947410_Timetable_-_2023-10,2910__2050_Timetable_-_2023-10,0 days 05:20:00,0 days 05:48:00
Northbound,a_3118_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2911__3118_Timetable_-_2023-10,0 days 13:05:00,0 days 13:51:00
Northbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2912__3120_Timetable_-_2023-10,0 days 13:35:00,0 days 14:21:00
Northbound,a_3111_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2913__3111_Timetable_-_2023-10,0 days 14:05:00,0 days 14:51:00
Northbound,a_3110_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2914__3110_Timetable_-_2023-10,0 days 14:35:00,0 days 15:21:00
Northbound,a_3124_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2915__3124_Timetable_-_2023-10,0 days 15:05:00,0 days 15:51:00
Northbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,2916__3120_Timetable_-_2023-10,0 days 15:35:00,0 days 16:21:00
Southbound,a_3114_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2917__3114_Timetable_-_2023-10,0 days 08:25:00,0 days 09:10:00
Eastbound,a_2001_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2918__2001_Timetable_-_2023-10,0 days 19:25:00,0 days 20:06:00
Southbound,a_3107_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2919__3107_Timetable_-_2023-10,0 days 08:55:00,0 days 09:40:00
Southbound,a_3108_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2920__3108_Timetable_-_2023-10,0 days 09:25:00,0 days 10:10:00
Southbound,a_3101_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2921__3101_Timetable_-_2023-10,0 days 09:55:00,0 days 10:40:00
Southbound,a_3104_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2922__3104_Timetable_-_2023-10,0 days 10:25:00,0 days 11:10:00
Southbound,a_3112_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2924__3112_Timetable_-_2023-10,0 days 10:55:00,0 days 11:40:00
Southbound,a_3108_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2925__3108_Timetable_-_2023-10,0 days 11:25:00,0 days 12:10:00
Southbound,a_3123_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2926__3123_Timetable_-_2023-10,0 days 11:55:00,0 days 12:40:00
Southbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2927__3120_Timetable_-_2023-10,0 days 12:25:00,0 days 13:10:00
Southbound,a_3111_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2928__3111_Timetable_-_2023-10,0 days 12:55:00,0 days 13:40:00
Southbound,a_3108_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2929__3108_Timetable_-_2023-10,0 days 13:25:00,0 days 14:10:00
Eastbound,a_2068_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,292__2068_Timetable_-_2023-10,0 days 11:05:00,0 days 11:59:00
Southbound,a_3118_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2930__3118_Timetable_-_2023-10,0 days 13:55:00,0 days 14:40:00
Southbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2931__3120_Timetable_-_2023-10,0 days 14:25:00,0 days 15:10:00
Southbound,a_3111_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2932__3111_Timetable_-_2023-10,0 days 14:55:00,0 days 15:40:00
Southbound,a_3109_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,2933__3109_Timetable_-_2023-10,0 days 07:55:00,0 days 08:40:00
Northbound,a_4062_Timetable_-_2023-10,423,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1672883331_Timetable_-_2023-10,2934__4062_Timetable_-_2023-10,0 days 09:30:00,0 days 09:58:00
Northbound,a_4024_Timetable_-_2023-10,423,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1672883331_Timetable_-_2023-10,2935__4024_Timetable_-_2023-10,0 days 10:00:00,0 days 10:28:00
Northbound,a_4068_Timetable_-_2023-10,423,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1672883331_Timetable_-_2023-10,2936__4068_Timetable_-_2023-10,0 days 10:30:00,0 days 10:58:00
Northbound,a_4068_Timetable_-_2023-10,423,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1672883331_Timetable_-_2023-10,2937__4068_Timetable_-_2023-10,0 days 13:30:00,0 days 13:57:00
Westbound,a_2071_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,293__2071_Timetable_-_2023-10,0 days 16:55:00,0 days 17:48:00
Northbound,a_4080_Timetable_-_2023-10,423,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1672883331_Timetable_-_2023-10,2940__4080_Timetable_-_2023-10,0 days 14:00:00,0 days 14:27:00
Northbound,a_4071_Timetable_-_2023-10,423,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1672883331_Timetable_-_2023-10,2941__4071_Timetable_-_2023-10,0 days 14:30:00,0 days 14:57:00
Northbound,a_4073_Timetable_-_2023-10,423,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1672883331_Timetable_-_2023-10,2942__4073_Timetable_-_2023-10,0 days 15:30:00,0 days 15:58:00
Southbound,a_4010_Timetable_-_2023-10,423,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1672883332_Timetable_-_2023-10,2943__4010_Timetable_-_2023-10,0 days 09:35:00,0 days 10:01:00
Southbound,a_4062_Timetable_-_2023-10,423,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1672883332_Timetable_-_2023-10,2944__4062_Timetable_-_2023-10,0 days 10:05:00,0 days 10:31:00
Southbound,a_4024_Timetable_-_2023-10,423,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1672883332_Timetable_-_2023-10,2945__4024_Timetable_-_2023-10,0 days 10:35:00,0 days 11:01:00
Southbound,a_4068_Timetable_-_2023-10,423,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1672883332_Timetable_-_2023-10,2946__4068_Timetable_-_2023-10,0 days 11:05:00,0 days 11:31:00
Southbound,a_4086_Timetable_-_2023-10,423,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1672883332_Timetable_-_2023-10,2947__4086_Timetable_-_2023-10,0 days 14:05:00,0 days 14:31:00
Southbound,a_4071_Timetable_-_2023-10,423,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1672883332_Timetable_-_2023-10,2948__4071_Timetable_-_2023-10,0 days 15:05:00,0 days 15:33:00
Eastbound,a_2014_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2949__2014_Timetable_-_2023-10,0 days 06:30:00,0 days 07:15:00
Eastbound,a_2068_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,294__2068_Timetable_-_2023-10,0 days 13:05:00,0 days 14:03:00
Eastbound,a_2011_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2951__2011_Timetable_-_2023-10,0 days 07:00:00,0 days 07:45:00
Eastbound,a_2069_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2952__2069_Timetable_-_2023-10,0 days 07:25:00,0 days 08:10:00
Eastbound,a_2032_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2953__2032_Timetable_-_2023-10,0 days 07:45:00,0 days 08:30:00
Eastbound,a_2039_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2954__2039_Timetable_-_2023-10,0 days 08:05:00,0 days 08:50:00
Westbound,a_2071_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,295__2071_Timetable_-_2023-10,0 days 10:45:00,0 days 11:38:00
Eastbound,a_2074_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2990__2074_Timetable_-_2023-10,0 days 08:25:00,0 days 09:10:00
Eastbound,a_2026_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2991__2026_Timetable_-_2023-10,0 days 08:45:00,0 days 09:30:00
Eastbound,a_2011_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2992__2011_Timetable_-_2023-10,0 days 09:05:00,0 days 09:50:00
Eastbound,a_2001_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2993__2001_Timetable_-_2023-10,0 days 09:25:00,0 days 10:10:00
Eastbound,a_2032_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2994__2032_Timetable_-_2023-10,0 days 09:45:00,0 days 10:30:00
Eastbound,a_2039_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2995__2039_Timetable_-_2023-10,0 days 10:05:00,0 days 10:50:00
Eastbound,a_2014_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2996__2014_Timetable_-_2023-10,0 days 10:25:00,0 days 11:10:00
Eastbound,a_2026_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2997__2026_Timetable_-_2023-10,0 days 10:45:00,0 days 11:30:00
Eastbound,a_2011_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2998__2011_Timetable_-_2023-10,0 days 11:05:00,0 days 11:50:00
Eastbound,a_2001_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,2999__2001_Timetable_-_2023-10,0 days 11:25:00,0 days 12:10:00
Westbound,a_2074_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,299__2074_Timetable_-_2023-10,0 days 11:25:00,0 days 12:18:00
Eastbound,a_2032_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3000__2032_Timetable_-_2023-10,0 days 11:45:00,0 days 12:30:00
Eastbound,a_2039_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3001__2039_Timetable_-_2023-10,0 days 12:05:00,0 days 12:50:00
Eastbound,a_2014_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3002__2014_Timetable_-_2023-10,0 days 12:25:00,0 days 13:10:00
Eastbound,a_2026_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3003__2026_Timetable_-_2023-10,0 days 12:45:00,0 days 13:30:00
Eastbound,a_2011_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3004__2011_Timetable_-_2023-10,0 days 13:05:00,0 days 13:50:00
Eastbound,a_2001_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3006__2001_Timetable_-_2023-10,0 days 13:25:00,0 days 14:10:00
Eastbound,a_2032_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3007__2032_Timetable_-_2023-10,0 days 13:45:00,0 days 14:30:00
Eastbound,a_2039_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3008__2039_Timetable_-_2023-10,0 days 14:05:00,0 days 14:50:00
Eastbound,a_2014_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3009__2014_Timetable_-_2023-10,0 days 14:25:00,0 days 15:15:00
Eastbound,a_2026_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3010__2026_Timetable_-_2023-10,0 days 14:45:00,0 days 15:35:00
Eastbound,a_2011_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3011__2011_Timetable_-_2023-10,0 days 15:05:00,0 days 15:55:00
Eastbound,a_2001_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3012__2001_Timetable_-_2023-10,0 days 15:25:00,0 days 16:15:00
Eastbound,a_2032_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3013__2032_Timetable_-_2023-10,0 days 15:45:00,0 days 16:35:00
Eastbound,a_2039_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3014__2039_Timetable_-_2023-10,0 days 16:05:00,0 days 16:55:00
Eastbound,a_2014_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3015__2014_Timetable_-_2023-10,0 days 16:25:00,0 days 17:15:00
Eastbound,a_2075_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3016__2075_Timetable_-_2023-10,0 days 16:45:00,0 days 17:35:00
Eastbound,a_2011_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3017__2011_Timetable_-_2023-10,0 days 17:05:00,0 days 17:55:00
Eastbound,a_2001_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3018__2001_Timetable_-_2023-10,0 days 17:25:00,0 days 18:15:00
Eastbound,a_2032_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3019__2032_Timetable_-_2023-10,0 days 17:45:00,0 days 18:35:00
Eastbound,a_2071_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,301__2071_Timetable_-_2023-10,0 days 17:55:00,0 days 18:53:00
Eastbound,a_2039_Timetable_-_2023-10,915,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648392_Timetable_-_2023-10,3020__2039_Timetable_-_2023-10,0 days 18:05:00,0 days 18:55:00
Westbound,a_4073_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,3021__4073_Timetable_-_2023-10,0 days 05:07:00,0 days 06:29:00
Westbound,a_4060_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,3022__4060_Timetable_-_2023-10,0 days 05:37:00,0 days 06:59:00
Westbound,a_4063_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,3023__4063_Timetable_-_2023-10,0 days 06:07:00,0 days 07:29:00
Eastbound,a_2071_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,302__2071_Timetable_-_2023-10,0 days 15:45:00,0 days 16:49:00
Westbound,a_2069_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,303__2069_Timetable_-_2023-10,0 days 12:25:00,0 days 13:18:00
Eastbound,a_2034_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3047__2034_Timetable_-_2023-10,0 days 05:45:00,0 days 07:12:00
Eastbound,a_2026_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3048__2026_Timetable_-_2023-10,0 days 06:15:00,0 days 07:42:00
Eastbound,a_4073_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3049__4073_Timetable_-_2023-10,0 days 06:45:00,0 days 08:12:00
Eastbound,a_2071_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,304__2071_Timetable_-_2023-10,0 days 09:45:00,0 days 10:39:00
Eastbound,a_4060_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3050__4060_Timetable_-_2023-10,0 days 07:15:00,0 days 08:42:00
Eastbound,a_4063_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3051__4063_Timetable_-_2023-10,0 days 07:45:00,0 days 09:12:00
Eastbound,a_4067_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3072__4067_Timetable_-_2023-10,0 days 18:15:00,0 days 19:48:00
Eastbound,a_4022_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3073__4022_Timetable_-_2023-10,0 days 19:00:00,0 days 20:27:00
Eastbound,a_4065_Timetable_-_2023-10,920,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952650732_Timetable_-_2023-10,3074__4065_Timetable_-_2023-10,0 days 19:40:00,0 days 21:07:00
